"Index" "foreclose" "foreclose_sa" "divorces" "marriages" "house_price" "flat_price" "bankrupt" "bankrupt_sa" " - X100: Non-financial corporations" " - X400: Households" "- X100: Non-financial corporations" "- X400: Households" "retail_sale" "unemployed" "deposit_all" "loan_all" "divorces_sa" "marriages_sa"
Jul 2002 224 247 1105 4083 62.9 57.7 189 197 NA NA NA NA 122.047490581709 131.6 868868 686767 1186 3059
Aug 2002 274 262 1286 6597 NA NA 206 217 NA NA NA NA 121.638849430208 135.2 875478 676095 1276 2929
Sep 2002 224 212 1298 3000 NA NA 187 228 NA NA NA NA 122.728559167545 135.6 902839 722120 1243 2683
Oct 2002 260 252 1462 2301 62.9 57.7 204 180 NA NA NA NA 122.864772884712 137.3 905059 695254 1297 2984
Nov 2002 288 254 1326 2119 NA NA 225 184 NA NA NA NA 122.183704298876 138 921878 703939 1272 2896
Dec 2002 276 284 1170 1771 NA NA 184 177 NA NA NA NA 122.319918016043 138.7 930542 747819 1413 2832
Jan 2003 251 266 1340 1095 63 60.4 212 235 161312 426351.2 264039 251073.8 123.000986601879 143.4 933994 761920 1301 2631
Feb 2003 215 236 1248 1432 NA NA 206 215 150958.8 432376.4 262036.5 249931.4 123.682055187714 148.1 994147 789636 1349 2747
Mar 2003 289 252 1416 1866 NA NA 197 200 143742.1 429734 270486 258657.4 123.137200319046 150.2 1052755 804128 1395 2901
Apr 2003 269 274 1217 2463 64.3 61.1 204 204 153147.4 442318.1 271530.2 254658.3 123.954482622049 150.7 1009817 779706 1343 2952
May 2003 253 243 1488 4056 NA NA 221 204 150772.1 451794 263712.8 251579.6 124.907978642218 157.5 990675 754268 1389 2686
Jun 2003 172 206 1379 4220 NA NA 159 178 142050.1 449048.8 272258.7 260829.8 124.36312377355 160.6 1017575 787676 1273 2994
Jul 2003 235 261 1240 3609 65.1 61.9 229 225 162068.8 448976.4 261263.2 256821.3 124.907978642218 159.2 991945 755389 1327 2735
Aug 2003 287 273 1243 6795 NA NA 192 223 156010 451004.1 260919.5 256133.1 125.725260945221 160.7 967145 734490 1296 2955
Sep 2003 278 262 1429 3176 NA NA 179 198 158974.8 440320.5 266236.3 266120.2 125.725260945221 164 950841 745747 1312 2786
Oct 2003 289 280 1421 2318 65.1 61 245 214 171710 445968.5 256227.8 263041.2 126.406329531056 167 934121 729470 1255 2933
Nov 2003 282 249 1311 2091 NA NA 216 196 161456.3 446787.1 262038.7 262016.6 125.316619793719 168.6 920078 729689 1315 2947
Dec 2003 219 227 1031 1920 NA NA 246 205 166372.3 450390.2 271686.3 278007.7 125.861474662388 171 964714 795163 1201 3078
Jan 2004 237 250 1186 1336 66.9 62.6 194 214 172883.6 450010.6 266140.4 271277.1 126.270115813889 167.9 934299 760415 1201 2836
Feb 2004 229 255 1233 1642 NA NA 207 222 173453.5 449295.8 266464.2 272086.5 127.359825551226 164.9 927439 748084 1334 3093
Mar 2004 279 244 1456 1835 NA NA 254 231 177078 451746.9 282886.2 284330.1 128.858176440064 163.3 1026811 813470 1310 3242
Apr 2004 238 242 1221 2775 69.4 65.3 203 215 177126.6 467226.7 293471.4 284571.8 129.403031308732 165.1 1025904 794131 1343 3269
May 2004 248 238 1277 4711 NA NA 203 222 177919.9 472680.3 290161.2 286328.8 128.449535288562 161.8 1002377 800311 1251 3173
Jun 2004 182 215 1571 4080 NA NA 248 223 169924 470782 287923.6 298916.1 130.492741046069 161.4 1035054 826598 1379 2975
Jul 2004 199 224 1094 4904 71.4 67.2 205 200 189199.7 480488 277370.3 296855.2 131.037595914737 159.1 1002288 784043 1222 3217
Aug 2004 204 195 1386 6399 NA NA 157 213 182209.6 475983.3 280175.3 298714.9 131.718664500572 156.8 1009512 796560 1386 3197
Sep 2004 225 208 1466 3718 NA NA 223 225 175576.4 473068.7 286645.6 309836.8 132.263519369241 157.3 1052770 834109 1351 3145
Oct 2004 190 184 1441 2621 72.8 69.8 222 209 178391.9 483388.9 286314.6 311218 134.851579995415 157.7 1018996 830255 1387 2921
Nov 2004 224 198 1387 1717 NA NA 243 218 181836.8 486588.4 295345.3 313456.8 136.077503449919 157 1011042 846340 1269 2773
Dec 2004 185 197 1056 1973 NA NA 261 203 184353.1 494949.9 295836.4 330970.6 136.349930884253 156.2 1027298 859855 1239 3087
Jan 2005 160 168 1216 1294 75.7 73.3 152 189 184750.3 490498.2 301115.4 327977.2 135.941289732752 151.2 1058692 869855 1282 2791
Feb 2005 166 183 1117 1479 NA NA 166 179 186232.5 496647.7 304073.6 335301.3 136.758572035755 146.6 1075919 871937 1216 2821
Mar 2005 202 178 1154 1898 NA NA 226 185 183885.3 502578.5 308824.2 349532.3 136.758572035755 147.6 1144173 911539 1183 2804
Apr 2005 170 173 1330 2283 80.1 79.1 194 183 195324.3 524505.6 315572.3 347148.7 138.529350358927 147.8 1091590 890654 1340 2901
May 2005 178 171 1390 4494 NA NA 208 240 184808.4 532689.5 309792.7 350461.8 137.303426904423 144.4 1132960 922784 1302 3445
Jun 2005 136 158 1497 3593 NA NA 236 222 206986.1 537931.1 323102.3 365144.8 139.210418944762 143.2 1235902 977496 1310 2659
Jul 2005 141 160 1186 4418 84.7 85 197 221 226798.2 543588.6 312023.7 361713.8 138.937991510428 143.8 1185450 930901 1380 2940
Aug 2005 149 143 1315 6410 NA NA 165 220 210657.5 553798.1 320170 365216.2 140.163914964932 139.7 1191751 952760 1263 3190
Sep 2005 155 141 1387 3866 NA NA 192 200 208522.5 550153.1 324903.7 376704.5 140.027701247765 137 1246389 995085 1285 3106
Oct 2005 103 99 1347 2560 89.3 89.7 244 249 210834.1 547376.9 329435.9 377238.3 140.572556116433 134 1153983 981068 1292 2914
Nov 2005 156 138 1374 1867 NA NA 251 193 208292.3 556167.5 341207.7 379975.4 141.117410985101 131 1169453 1010719 1255 2988
Dec 2005 158 170 987 1986 NA NA 264 208 212756.7 574479.5 355793 400885.4 141.117410985101 126.9 1237774 1095494 1218 2755
Jan 2006 128 135 1319 1316 94.7 94.9 139 175 293081.3 560215.4 357587 393498.2 142.343334439605 122.9 1263558 1040727 1321 3154
Feb 2006 100 108 1144 1588 NA NA 148 159 227009.1 562724.2 364711.1 398632.2 142.343334439605 120.9 1211238 1068127 1248 3007
Mar 2006 141 128 1346 1793 NA NA 212 178 223818 578580.4 377201.6 413101.2 142.615761873939 116.9 1229816 1099376 1208 3091
Apr 2006 87 88 965 2609 100.6 102.7 177 179 212790.1 589500.2 383493.6 414950.6 142.751975591106 113.6 1210755 1102129 1159 2880
May 2006 98 93 1382 3551 NA NA 144 149 223394.7 595980.7 391759.9 420276.4 145.203822500114 110.8 1254208 1143445 1239 2790
Jun 2006 91 106 1510 4368 NA NA 159 154 231094.3 606326.2 407001.6 434923.7 144.522753914279 108.8 1285665 1177478 1319 3162
Jul 2006 75 86 1026 4372 103 103.8 140 164 245725.9 604226 400800.6 436437.6 144.250326479944 107.9 1265030 1171682 1191 3042
Aug 2006 104 100 1207 6018 NA NA 118 149 231446 604171.8 403496.5 440929.1 144.795181348613 107.3 1251412 1165714 1166 3001
Sep 2006 101 91 982 4457 NA NA 155 157 235663.1 606483.7 415404.8 454237.5 144.250326479944 104.6 1320652 1230622 957 3101
Oct 2006 91 86 1161 2293 102.7 101.1 163 171 246530.1 604889.3 413169.3 455696.6 144.658967631446 101.2 1313518 1220687 1061 2938
Nov 2006 145 131 1363 1952 NA NA 215 165 229286 614976.7 427726.3 461519.1 146.021104803116 98.4 1330628 1258891 1242 3090
Dec 2006 70 76 938 2135 NA NA 217 189 243474.2 629326.3 442646.6 482974.1 145.884891085949 95.5 1357119 1299065 1217 2952
Jan 2007 89 93 798 1301 104.1 98.1 180 205 249126.8 620755.3 438828.1 477585.2 145.748677368782 89.698 1378591 1303132 760 3083
Feb 2007 84 88 947 1551 NA NA 186 203 249638 625071.4 453122.8 482911.3 145.067608782947 88.5128 1370466 1317014 1034 2902
Mar 2007 99 92 1250 2046 NA NA 246 209 256854.5 640594.7 471197.2 495515.4 146.838387106119 86.3317 1406433 1351525 1170 3046
Apr 2007 113 116 1055 2056 105.5 96.8 147 163 244054.6 649939.4 471497.5 497177.6 145.476249934448 84.2489 1382704 1349989 1207 2661
May 2007 125 117 1194 3559 NA NA 187 192 252474.2 656797 472364.7 500914.4 144.795181348613 81.9299 1387584 1375459 1073 2829
Jun 2007 131 153 1401 4486 NA NA 210 206 257012 669993.2 495457.3 516328.8 146.838387106119 79.8085 1427271 1399710 1284 2888
Jul 2007 96 111 1171 5145 105.8 94.8 166 184 291055.2 669999.3 480104.9 517300 147.519455691954 77.1404 1417990 1385598 1296 4145
Aug 2007 118 113 1288 5631 NA NA 152 206 284250.9 678860.2 489360.6 521367.4 147.928096843456 74.6735 1475341 1389479 1251 2757
Sep 2007 146 132 1176 4444 NA NA 192 201 278397.9 673738.7 499709.7 536075 148.20052427779 71.5266 1497514 1430197 1197 3134
Oct 2007 132 121 1523 2310 103.9 91 228 216 291377.4 671870.2 495188.1 536323.2 147.110814540453 68.0755 1501892 1445110 1322 2930
Nov 2007 141 130 1338 1955 NA NA 288 229 280416.6 681168.7 513942.1 542787.9 146.702173388952 64.6312 1530784 1465524 1220 3014
Dec 2007 118 126 925 2092 NA NA 219 183 282747.5 693012.3 535449 567170.3 146.838387106119 60.2641 1596582 1544186 1207 2942
Jan 2008 136 141 1349 1372 102.8 89.9 240 269 295548.2 691611.8 528008 556827.1 146.565959671785 58.3409 1572346 1544390 1282 3231
Feb 2008 178 181 1217 1870 NA NA 213 225 293139 698431.9 536233.2 557274.1 147.383241974787 54.6751 1590274 1532446 1264 3330
Mar 2008 179 172 993 2166 NA NA 205 197 287042.7 700068.5 547129.5 574817.1 146.157318520284 50.6974 1618700 1599525 1105 2854
Apr 2008 202 210 1212 2186 103.7 88 253 249 283587 718939.9 541239.1 571192.3 146.565959671785 48.0703 1619886 1567128 1161 3299
May 2008 215 197 1369 4440 NA NA 275 280 287353.5 724674.5 557680 570195.4 145.748677368782 46.3486 1615813 1546475 1288 3053
Jun 2008 143 171 1304 3838 NA NA 256 253 278611.2 716548.1 563802.1 590682.7 143.705471611276 45.0689 1621414 1616051 1201 2875
Jul 2008 236 275 1237 3493 100.9 84.6 278 308 302588.1 717683.2 543959.3 586530.7 142.751975591106 46.1658 1618561 1582851 1310 2863
Aug 2008 278 268 1109 7931 NA NA 230 309 289950.3 717027.6 551258.5 585126.5 141.66226585377 47.2811 1622883 1553889 1188 3419
Sep 2008 302 274 1304 3508 NA NA 334 349 281845.9 706128.2 557678.1 604294.1 141.798479570937 48.2301 1674705 1637656 1207 2821
Oct 2008 333 298 1390 2559 93 79.6 391 375 291780.8 709332.3 563567 600371.7 140.027701247765 51.0725 1784597 1661441 1203 3100
Nov 2008 297 281 1250 2119 NA NA 490 384 272094.3 711278.7 577804.6 595400.7 139.482846379096 54.9772 1875155 1701691 1250 2955
Dec 2008 341 362 961 1894 NA NA 544 474 277496.7 703429.7 582867.8 599864.4 138.120709207426 60.9236 1761997 1740951 1151 3003
Jan 2009 272 279 1259 1342 87.5 73.1 417 440 269989.5 716578.8 563616.5 592229.2 138.665564076094 65.4436 1764019 1710597 1251 2722
Feb 2009 297 292 1112 1519 NA NA 444 450 276544.2 716327.6 552893.9 586945.7 138.39313664176 71.6428 1687442 1646645 1210 2812
Mar 2009 255 248 1376 1656 NA NA 477 468 263031.2 718503.4 551679.4 591600.9 138.256922924593 80.77 1644117 1679094 1274 2968
Apr 2009 279 296 1128 2247 87.9 74.4 445 462 263241.9 730329.3 544128.6 582669.5 138.39313664176 91.3519 1647111 1653457 1226 2838
May 2009 395 362 1360 4092 NA NA 498 506 266556.6 741517.2 526663.5 576711.3 138.256922924593 95.7257 1640181 1577925 1341 2831
Jun 2009 251 310 1492 3546 NA NA 494 505 254707.9 744828.1 532650.7 583743 138.937991510428 102.2137 1670130 1635816 1320 2648
Jul 2009 286 332 1048 3231 88.6 74.8 456 488 269685.7 749412.6 514381.8 573894.6 139.482846379096 103.7004 1626106 1572659 1113 2595
Aug 2009 409 397 1121 5698 NA NA 354 478 262672.1 745773.1 508609.7 570321.8 138.256922924593 104.8111 1544928 1545544 1207 2559
Sep 2009 395 362 1388 3768 NA NA 458 456 251609.2 737051.4 500909.7 581759.4 137.575854338757 110.5487 1504832 1565169 1281 3009
Oct 2009 472 413 1235 2416 88.3 75.4 555 501 261494.7 743589.9 495549.4 575552.3 137.984495490258 113.9207 1498705 1557198 1114 2549
Nov 2009 417 399 1315 1595 NA NA 556 465 254177 744367.8 505232.2 575024.9 136.48614460142 116.5612 1473460 1592330 1258 2522
Dec 2009 412 430 1106 1824 NA NA 556 498 250513.3 759253.8 507536.1 589070.6 137.303426904423 116.5804 1528916 1644501 1328 2868
Jan 2010 450 456 1082 1300 88.8 77.2 458 513 255002.8 766824.9 500176.7 579018 136.213717167086 116.4918 1510540 1651920 1125 2635
Feb 2010 461 446 1019 1393 NA NA 550 545 253457.9 768770.5 510102.7 575279.3 136.349930884253 117.7168 1483288 1645909 1106 2582
Mar 2010 507 492 1357 1600 NA NA 606 561 241288.2 775173.9 508124 585502.3 136.622358318588 117.1187 1494824 1641732 1192 2581
Apr 2010 359 389 1173 1852 91 79.5 534 576 243938.8 783496.1 504347.8 577855.3 136.48614460142 116.6561 1460873 1609061 1270 2567
May 2010 500 454 1157 3774 NA NA 534 561 243722.4 783543.9 501005.8 578563.1 137.303426904423 112.5445 1477829 1645517 1145 2706
Jun 2010 368 473 1342 3396 NA NA 569 543 241448.4 785386 505135.7 588707.7 137.167213187256 112.8956 1531264 1676561 1196 2496
Jul 2010 388 449 1083 3720 91.3 80.2 513 540 259139.9 789399.9 484940.2 583101.8 136.758572035755 113.0718 1474321 1623638 1205 2627
Aug 2010 397 385 1183 4813 NA NA 415 571 247006.2 785346.9 491354.3 583214.2 135.941289732752 111.3239 1499045 1647549 1223 2474
Sep 2010 451 420 1399 3093 NA NA 570 570 225106.4 781141.5 479571.5 593155 135.668862298418 112.6709 1491931 1632754 1289 2482
Oct 2010 507 436 1355 2900 90.9 80.2 519 494 254093.7 780821 471718 584461.1 135.805076015585 111.8893 1479789 1623989 1271 3028
Nov 2010 426 409 1297 1512 NA NA 698 538 238333.5 781436.5 471190.9 581523.7 135.532648581251 110.9609 1475941 1628923 1189 2378
Dec 2010 408 420 1013 1596 NA NA 495 455 229660.9 791461.5 471609.1 590898.9 135.260221146917 110.4744 1478479 1640033 1224 2462
Jan 2011 417 415 1143 1073 89.4 80.9 403 468 228375.1 779022.1 467624.8 582116.3 135.396434864084 111.7242 1393069 1531254 1184 2211
Feb 2011 439 428 1310 1220 NA NA 492 488 226495 777839.2 463979.6 580584 134.851579995415 109.0627 1391474 1514925 1414 2254
Mar 2011 390 368 1428 1320 NA NA 497 446 217939.3 778825 462976.3 585411.9 134.034297692413 108.6502 1393682 1502210 1246 2386
Apr 2011 385 429 1026 2040 90.2 80.8 453 470 220608.2 795337.3 459457.2 577562.8 134.579152561081 105.8334 1366497 1465629 1160 2238
May 2011 435 398 1278 2509 NA NA 427 464 227253.6 794157.9 443335.1 573865.1 133.080801672243 108.7824 1372549 1453858 1211 2075
Jun 2011 271 355 1124 3462 NA NA 480 470 216092.4 789626.6 443573.5 581437 132.263519369241 108.039 1423955 1476835 1008 2487
Jul 2011 335 386 945 3197 87.5 77.9 402 455 231882.4 790386.8 429155.1 577655.9 131.85487821774 107.5554 1406546 1455352 1099 2266
Aug 2011 420 407 1139 4235 NA NA 368 459 217977.3 784601.8 425063.1 577014.2 132.399733086408 108.8988 1397870 1442544 1131 2193
Sep 2011 481 454 1380 2709 NA NA 426 440 214043.3 781375.3 432005.1 581943.2 131.991091934907 108.6047 1404528 1441167 1272 2137
Oct 2011 486 411 1338 1829 84.8 77.1 414 403 214219.2 778441.2 427059.3 576769.7 132.263519369241 107.8863 1370729 1432215 1249 1986
Nov 2011 498 479 1319 2210 NA NA 631 440 212806.9 779853.8 427005.6 572064.5 131.446237066238 107.4109 1369799 1408701 1212 3410
Dec 2011 468 478 1054 1394 NA NA 475 434 212189 784941.5 413818 577938 131.718664500572 106.7429 1451240 1505685 1343 1914
Jan 2012 391 380 1384 1031 84.5 77.7 462 555 217681.4 781104.8 410809.6 569109.9 131.310023349071 105.9519 1423699 1488736 1365 2377
Feb 2012 496 500 1175 1232 NA NA 439 430 219786.1 780591.5 411705.1 564890.6 130.356527328902 110.2227 1411705 1457962 1209 2227
Mar 2012 521 484 1497 1490 NA NA 441 391 210126.5 788740.1 416295.5 572683.3 131.173809631904 113.4781 1468137 1492128 1360 2279
Apr 2012 359 401 1287 1673 85.3 78.3 337 408 214708.1 805412.3 425312 563841.5 130.084099894567 115.9537 1451156 1505917 1451 2181
May 2012 444 409 1410 2875 NA NA 440 415 211978 810269.3 414413.5 558509.7 130.220313611734 118.5984 1451892 1484171 1280 2389
Jun 2012 341 454 1384 3724 NA NA 465 457 207901.9 815083.3 420573.8 569168.5 129.266817591565 121.1401 1504140 1514586 1300 2296
Jul 2012 374 430 1076 2712 85.3 80.7 387 487 224608 815624.4 405744.2 561670.1 129.130603874398 122.2412 1460572 1500144 1191 2249
Aug 2012 443 427 1353 4448 NA NA 403 484 223442.3 816245.1 396937.8 557557.4 128.858176440064 122.821 1484819 1499023 1347 2241
Sep 2012 436 415 1276 3191 NA NA 415 439 227898.2 811790.3 393906.6 563538.6 129.811672460233 122.9428 1534304 1498964 1291 2285
Oct 2012 470 391 1385 1721 85.3 80.8 470 428 238991.6 813833.6 384861.6 553887.3 128.994390157231 122.7106 1513211 1489086 1173 2140
Nov 2012 503 484 1625 1598 NA NA 576 404 233654.7 818576.6 385498.5 550003.8 128.585749005729 122.1779 1478216 1480881 1496 2378
Dec 2012 352 356 857 2808 NA NA 621 635 234981.5 825060 374430.1 556643 129.266817591565 122.7618 1509746 1468602 1153 3908
Jan 2013 416 401 1441 899 86.1 83.2 387 396 230905.2 821081.2 366903.8 547092.6 128.858176440064 122.1561 1493798 1405742 1356 2054
Feb 2013 372 389 1390 1149 NA NA 471 493 224858.9 819714.6 373056.6 543705.8 128.994390157231 119.4499 1455917 1378596 1499 2076
Mar 2013 456 419 1325 1453 NA NA 471 441 216134.9 834853 371514.5 549252 128.177107854228 117.2517 1512299 1429295 1432 1925
Apr 2013 343 379 1342 1383 88 86 310 349 220677.9 841493 370143.2 542913.1 127.63225298556 121.0612 1477329 1410190 1270 2108
May 2013 468 441 1465 2575 NA NA 439 418 225233 847191.6 372720.2 540671.6 128.449535288562 117.7404 1439937 1410083 1333 2116
Jun 2013 272 361 1351 3116 NA NA 403 426 230514.8 831958.1 370583.2 544252.8 129.403031308732 116.2863 1465300 1388593 1328 1971
Jul 2013 324 368 567 2478 87.6 87.1 349 411 242497.3 828373.7 357331 539594.5 128.721962722897 117.9989 1448953 1355016 595 2077
Aug 2013 398 383 1132 4477 NA NA 334 398 227466.7 829427.3 363737.9 536446.3 128.177107854228 117.0466 1437539 1346284 1183 1992
Sep 2013 339 325 1966 5075 NA NA 355 422 225653.5 815503.4 367122.7 543102.2 128.585749005729 115.2197 1437327 1377279 1903 4177
Oct 2013 443 363 3064 1635 87.8 87.9 530 452 237951.6 819176.7 357728.4 535938 127.768466702727 115.2737 1438213 1338330 2574 2019
Nov 2013 350 338 2051 1562 NA NA 595 391 234340.8 828344 356238.1 533911.2 128.585749005729 115.4633 1463672.3 1361617.3 1987 2065
Dec 2013 320 319 1781 1701 NA NA 349 370 227545.4 827610.8 354904.9 538723.7 128.858176440064 113.7848 1474271.4 1397020.6 2301 2639
Jan 2014 324 312 1784 1184 88.5 90.4 379 386 242864.6 825473.8 349816.4 531102.9 128.313321571395 111.8418 1433551.9 1353463.7 1679 2610
Feb 2014 268 291 1683 1443 NA NA 263 283 244484.4 827354.1 347922.5 528322.1 129.539245025899 110.2903 1457394.8 1344860.5 1822 2574
Mar 2014 273 251 1812 1476 NA NA 318 307 236589.3 817931.3 353031.3 537984.1 129.811672460233 107.7119 1479838.3 1365923.8 1719 2395
Apr 2014 297 323 1459 1937 91.1 93.7 288 296 249255.2 837444.5 348742.4 531376.7 130.084099894567 103.8933 1461374.5 1312145 1572 2457
May 2014 330 316 1593 2944 NA NA 365 341 239964.2 848085 342002.3 530395.8 131.310023349071 105.9066 1465493.3 1300263.4 1520 2161
Jun 2014 233 308 1967 3435 NA NA 228 265 231569.7 837135 345304.9 538950 129.539245025899 105.7543 1505932.5 1324251.6 1847 2464
Jul 2014 275 310 1761 2765 90.9 94.5 283 324 253323.3 832482.2 330055.2 528698.3 129.266817591565 106.7604 1481465.5 1265824.2 1833 2336
Aug 2014 239 229 1362 5213 NA NA 186 242 252474.5 835879.6 333140.3 528838.6 130.084099894567 105.6887 1498719.6 1261699.4 1488 2316
Sep 2014 320 310 1897 2730 NA NA 324 369 245164.5 824892 340725.6 543333.5 129.266817591565 104.724 1518581.7 1320198 1748 2285
Oct 2014 355 286 1656 1975 90.9 95.1 482 411 263034.4 829717.7 337869.5 535590.3 130.084099894567 104.8712 1493855.9 1294855.3 1387 2371
Nov 2014 283 274 1444 1666 NA NA 590 407 254220.2 828716.6 338867.1 530996.2 131.310023349071 104.9864 1498875 1290057 1469 2284
Dec 2014 302 296 1017 1563 NA NA 343 329 262774 831056.5 340992.7 545766.2 131.037595914737 105.1955 1589176.3 1326592.2 1263 2403
Jan 2015 328 319 452 1267 93.8 99.1 347 338 278239.2 832035.2 339947.2 527614.5 131.310023349071 105.8006 1514638.2 1292174.4 445 2449
Feb 2015 244 273 1091 1382 NA NA 300 332 279347.1 837468.3 335584.4 523787.3 131.446237066238 106.5911 1506376.3 1268733 1188 2449
Mar 2015 326 302 1511 1492 NA NA 395 393 248459.1 830307.6 343615 537185.3 132.263519369241 104.9638 1512326.6 1420300.5 1371 2498
Apr 2015 284 305 1419 1741 96.6 103.2 380 385 250743.7 863140.3 346256.6 524103.2 130.90138219757 103.7316 1493672.1 1388958.3 1526 2407
May 2015 287 278 1491 3341 NA NA 334 331 257364.7 869389.7 344548.6 521818.6 129.266817591565 102.7856 1499989.8 1373363.7 1487 2451
Jun 2015 231 301 1452 3303 NA NA 308 336 254532.8 866963.5 343766.5 531148.3 130.90138219757 103.1791 1512824.5 1375808.8 1307 2379
Jul 2015 266 297 1554 2814 96.4 105.4 239 281 273227.3 875035.1 330997.4 521527.1 131.991091934907 102.7835 1501304.4 1354571.8 1610 2329
Aug 2015 302 290 1539 5439 NA NA 212 295 260721 863358.8 336591.5 519600.2 131.85487821774 100.7071 1476931.6 1247920.9 1673 2466
Sep 2015 288 279 1666 2748 NA NA 220 236 258429 852773.1 336783.6 529710.3 132.127305652074 100.5641 1460602.7 1270733.7 1532 2315
Oct 2015 389 310 1757 2275 96.6 105.6 316 264 266833.8 860910.4 334490.4 518716.5 132.672160520742 99.5088 1450084.1 1252896.6 1537 2399
Nov 2015 290 281 1314 1453 NA NA 427 323 270075.7 860530.7 336320.8 514150.2 132.672160520742 98.0972 1452720.9 1245527.3 1283 2282
Dec 2015 309 300 1097 1598 NA NA 551 497 269835.4 857725.3 330811.1 523276.5 131.582450783405 97.42 1466022.3 1275425.4 1366 2432
Jan 2016 237 231 NA NA 97.1 109.1 852 876 270908.6 848377.5 331941.7 510617.4 131.85487821774 95.909 1430114.1 1238120.8 NA NA
Feb 2016 232 264 NA NA NA NA 580 681 270209.7 850593.2 332602 511699 131.446237066238 94.2561 1446049.2 1246389.2 NA NA
Mar 2016 270 253 NA NA NA NA 490 422 248896 849320 342128.4 523290.7 130.628954763236 92.3101 1464633.4 1280056.5 NA NA
Apr 2016 243 257 NA NA NA NA 681 668 261359.8 886652.3 338527.7 509610.6 132.263519369241 93.3642 1489109.7 1246036.1 NA NA
May 2016 216 212 NA NA NA NA 432 469 270805.4 888440.6 338256.7 508120.9 132.535946803575 91.8557 1506210.2 1256802.5 NA NA
Jun 2016 234 302 NA NA NA NA 509 511 264131.3 890203.7 345471.6 519089.6 132.808374237909 90.4293 1537277 1266759.5 NA NA
